"Value" "Parm_StDev" "type" "Yr"
"Main_RecrDev_1990" -0.0660358 0.159653 "Main_RecrDev" 1990
"Main_RecrDev_1991" -0.0572582 0.163724 "Main_RecrDev" 1991
"Main_RecrDev_1992" 0.117128 0.163133 "Main_RecrDev" 1992
"Main_RecrDev_1993" 0.155024 0.163905 "Main_RecrDev" 1993
"Main_RecrDev_1994" 0.152299 0.154967 "Main_RecrDev" 1994
"Main_RecrDev_1995" -0.118498 0.15856 "Main_RecrDev" 1995
"Main_RecrDev_1996" 0.124804 0.132076 "Main_RecrDev" 1996
"Main_RecrDev_1997" 0.656406 0.0945121 "Main_RecrDev" 1997
"Main_RecrDev_1998" 0.290412 0.0970271 "Main_RecrDev" 1998
"Main_RecrDev_1999" 0.384119 0.0874335 "Main_RecrDev" 1999
"Main_RecrDev_2000" 0.0701866 0.0942277 "Main_RecrDev" 2000
"Main_RecrDev_2001" -0.0592712 0.101521 "Main_RecrDev" 2001
"Main_RecrDev_2002" 0.18107 0.100644 "Main_RecrDev" 2002
"Main_RecrDev_2003" 0.00405075 0.131169 "Main_RecrDev" 2003
"Main_RecrDev_2004" 0.179052 0.123486 "Main_RecrDev" 2004
"Main_RecrDev_2005" 0.0100261 0.12524 "Main_RecrDev" 2005
"Main_RecrDev_2006" -0.0370879 0.115703 "Main_RecrDev" 2006
"Main_RecrDev_2007" -0.0867272 0.12205 "Main_RecrDev" 2007
"Main_RecrDev_2008" -0.0814403 0.119874 "Main_RecrDev" 2008
"Main_RecrDev_2009" -0.260861 0.119702 "Main_RecrDev" 2009
"Main_RecrDev_2010" -0.333596 0.112474 "Main_RecrDev" 2010
"Main_RecrDev_2011" -0.401842 0.106738 "Main_RecrDev" 2011
"Main_RecrDev_2012" -0.299642 0.108328 "Main_RecrDev" 2012
"Main_RecrDev_2013" -0.0758173 0.101005 "Main_RecrDev" 2013
"Main_RecrDev_2014" -0.173632 0.094617 "Main_RecrDev" 2014
"Main_RecrDev_2015" -0.20187 0.0996576 "Main_RecrDev" 2015
"Main_RecrDev_2016" -0.175073 0.106065 "Main_RecrDev" 2016
"Main_RecrDev_2017" -0.0758308 0.104097 "Main_RecrDev" 2017
"Main_RecrDev_2018" -0.235317 0.107405 "Main_RecrDev" 2018
"Main_RecrDev_2019" -0.240643 0.108032 "Main_RecrDev" 2019
"Main_RecrDev_2020" 0.188527 0.112608 "Main_RecrDev" 2020
"Main_RecrDev_2021" 0.169557 0.154598 "Main_RecrDev" 2021
"Late_RecrDev_2022" 0.0295134 0.186824 "Late_RecrDev" 2022
"ForeRecr_2023" 0 0.2 "ForeRecr" 2023
