id,Label,values,lambdas
04-start-1952,TOTAL,1451.6,
04-start-1952,Catch,0.00427353,
04-start-1952,Equil_catch,0,
04-start-1952,Survey,-16.132,
04-start-1952,Length_comp,553.227,
04-start-1952,SizeFreq,914.775,
04-start-1952,Recruitment,-0.319209,1
04-start-1952,InitEQ_Regime,0,1
04-start-1952,Forecast_Recruitment,0.010888,1
04-start-1952,Parm_priors,0,1
04-start-1952,Parm_softbounds,0.034218,
04-start-1952,Parm_devs,0,1
04-start-1952,Crash_Pen,0,1
