year,month,ts,fishery,bin,value,week
1993,5,166,8,26,0,1
1993,5,166,8,28,0,1
1993,5,166,8,30,0,1
1993,5,166,8,32,0,1
1993,5,166,8,34,0,1
1993,5,166,8,36,0,1
1993,5,166,8,38,0,1
1993,5,166,8,40,4.53742683322669,1
1993,5,166,8,42,4.82923911482184,1
1993,5,166,8,44,23.8563129318121,1
1993,5,166,8,46,29.5545405163341,1
1993,5,166,8,48,73.9551245103298,1
1993,5,166,8,50,137.95654408125,1
1993,5,166,8,52,127.466108330282,1
1993,5,166,8,54,141.981473215617,1
1993,5,166,8,56,100.178928547475,1
1993,5,166,8,58,82.2276214967997,1
1993,5,166,8,60,57.6777374521928,1
1993,5,166,8,62,21.0674960068427,1
1993,5,166,8,64,19.0659176039536,1
1993,5,166,8,66,42.5128362323668,1
1993,5,166,8,68,44.015737307329,1
1993,5,166,8,70,58.8447834689757,1
1993,5,166,8,72,16.9948356515931,1
1993,5,166,8,74,15.9765637003689,1
1993,5,166,8,76,16.7599249242904,1
1993,5,166,8,78,24.680451787188,1
1993,5,166,8,80,12.6530116953598,1
1993,5,166,8,82,8.28948250528455,1
1993,5,166,8,84,2.26961868975353,1
1993,5,166,8,86,0.633295243475302,1
1993,5,166,8,88,0,1
1993,5,166,8,90,0.633295243475302,1
1993,5,166,8,92,0,1
1993,5,166,8,94,0,1
1993,5,166,8,96,0,1
1993,5,166,8,98,0,1
1993,5,166,8,100,0,1
1993,5,166,8,102,0,1
1993,5,166,8,104,0,1
1993,5,166,8,106,0,1
1993,5,166,8,108,0,1
1993,5,166,8,110,0,1
1993,5,166,8,112,0,1
1993,5,166,8,114,0,1
1993,5,166,8,116,0,1
1993,5,166,8,118,0,1
1993,5,166,8,120,0,1
1993,5,166,8,122,0,1
1993,5,166,8,124,0,1
1993,5,166,8,126,0,1
1993,5,166,8,128,0,1
1993,5,166,8,130,0,1
1993,5,166,8,132,0,1
1993,5,166,8,134,0,1
1993,5,166,8,136,0,1
1993,5,166,8,138,0,1
1993,5,166,8,140,0,1
1993,5,166,8,142,0,1
1993,5,166,8,144,0,1
1993,5,166,8,146,0,1
1993,5,166,8,148,0,1
1993,5,166,8,150,0,1
1993,5,166,8,152,0,1
1993,5,166,8,154,0,1
1993,5,166,8,156,0,1
1993,5,166,8,158,0,1
1993,5,166,8,160,0,1
1993,5,166,8,162,0,1
1993,5,166,8,164,0,1
1993,5,166,8,166,0,1
1993,5,166,8,168,0,1
1993,5,166,8,170,0,1
1993,5,166,8,172,0,1
1993,5,166,8,174,0,1
1993,5,166,8,176,0,1
1993,5,166,8,178,0,1
1993,5,166,8,180,0,1
1993,5,166,8,182,0,1
1993,5,166,8,184,0,1
1993,5,166,8,186,0,1
1993,5,166,8,188,0,1
1993,5,166,8,190,0,1
1993,5,166,8,192,0,1
1993,5,166,8,194,0,1
1993,5,166,8,196,0,1
1993,5,166,8,198,0,1
1993,8,167,8,10,0,1
1993,8,167,8,12,0,1
1993,8,167,8,14,0,1
1993,8,167,8,16,0,1
1993,8,167,8,18,0,1
1993,8,167,8,20,0,1
1993,8,167,8,22,0,1
1993,8,167,8,24,0,1
1993,8,167,8,26,0,1
1993,8,167,8,28,0,1
1993,8,167,8,30,0,1
1993,8,167,8,32,0,1
1993,8,167,8,34,0,1
1993,8,167,8,36,0,1
1993,8,167,8,38,1.93919385660744,1
1993,8,167,8,40,5.81758156982232,1
1993,8,167,8,42,9.20949580603472,1
1993,8,167,8,44,17.7122975347008,1
1993,8,167,8,46,27.0365204695523,1
1993,8,167,8,48,52.9632844799101,1
1993,8,167,8,50,103.199110343814,1
1993,8,167,8,52,161.093275815503,1
1993,8,167,8,54,224.960659463881,1
1993,8,167,8,56,127.003314855287,1
1993,8,167,8,58,82.7385560342613,1
1993,8,167,8,60,65.2632762486734,1
1993,8,167,8,62,33.4441066397129,1
1993,8,167,8,64,21.0997350974349,1
1993,8,167,8,66,6.77588068949338,1
1993,8,167,8,68,28.3551228056039,1
1993,8,167,8,70,4.7458063422141,1
1993,8,167,8,72,8.94140833145121,1
1993,8,167,8,74,7.92876622258732,1
1993,8,167,8,76,16.2482796677274,1
1993,8,167,8,78,24.224772312367,1
1993,8,167,8,80,24.7225571273714,1
1993,8,167,8,82,34.3593695428078,1
1993,8,167,8,84,30.0280964827734,1
1993,8,167,8,86,24.4388237484137,1
1993,8,167,8,88,6.30864092962676,1
1993,8,167,8,90,2.34903402286679,1
1993,8,167,8,92,3.1447739929601,1
1993,8,167,8,94,0.795739970093305,1
1993,8,167,8,96,0,1
1993,8,167,8,98,0.776647026386744,1
1993,8,167,8,100,0,1
1993,8,167,8,102,0,1
1993,8,167,8,104,0,1
1993,8,167,8,106,0,1
1993,8,167,8,108,0,1
1993,8,167,8,110,0,1
1993,8,167,8,112,0,1
1993,8,167,8,114,0,1
1993,8,167,8,116,0,1
1993,8,167,8,118,0,1
1993,8,167,8,120,0,1
1993,8,167,8,122,0,1
1993,8,167,8,124,0,1
1993,8,167,8,126,0,1
1993,8,167,8,128,0,1
1993,8,167,8,130,0,1
1993,8,167,8,132,0,1
1993,8,167,8,134,0,1
1993,8,167,8,136,0,1
1993,8,167,8,138,0,1
1993,8,167,8,140,0,1
1993,8,167,8,142,0,1
1993,8,167,8,144,0,1
1993,8,167,8,146,0,1
1993,8,167,8,148,0,1
1993,8,167,8,150,0,1
1993,8,167,8,152,0,1
1993,8,167,8,154,0,1
1993,8,167,8,156,0,1
1993,8,167,8,158,0,1
1993,8,167,8,160,0,1
1993,8,167,8,162,0,1
1993,8,167,8,164,0,1
1993,8,167,8,166,0,1
1993,8,167,8,168,0,1
1993,8,167,8,170,0,1
1993,8,167,8,172,0,1
1993,8,167,8,174,0,1
1993,8,167,8,176,0,1
1993,8,167,8,178,0,1
1993,8,167,8,180,0,1
1993,8,167,8,182,0,1
1993,8,167,8,184,0,1
1993,8,167,8,186,0,1
1993,8,167,8,188,0,1
1993,8,167,8,190,0,1
1993,8,167,8,192,0,1
1993,8,167,8,194,0,1
1993,8,167,8,196,0,1
1993,8,167,8,198,0,1
1993,11,168,8,10,0,1
1993,11,168,8,12,0,1
1993,11,168,8,14,0,1
1993,11,168,8,16,0,1
1993,11,168,8,18,0,1
1993,11,168,8,20,0,1
1993,11,168,8,22,0,1
1993,11,168,8,24,0,1
1993,11,168,8,26,0,1
1993,11,168,8,28,0,1
1993,11,168,8,30,0,1
1993,11,168,8,32,0,1
1993,11,168,8,34,0.704977564324813,1
1993,11,168,8,36,0,1
1993,11,168,8,38,1.95479919149644,1
1993,11,168,8,40,24.7440680676252,1
1993,11,168,8,42,54.7198248574172,1
1993,11,168,8,44,86.4145719903558,1
1993,11,168,8,46,48.1373293485838,1
1993,11,168,8,48,31.8347737392356,1
1993,11,168,8,50,21.2695410205583,1
1993,11,168,8,52,17.9113009457341,1
1993,11,168,8,54,21.3756010405078,1
1993,11,168,8,56,33.5747124178508,1
1993,11,168,8,58,41.534274352996,1
1993,11,168,8,60,50.2692448337708,1
1993,11,168,8,62,42.3317975003434,1
1993,11,168,8,64,20.6214543763169,1
1993,11,168,8,66,7.63426031488105,1
1993,11,168,8,68,3.65141673374945,1
1993,11,168,8,70,8.03311847207624,1
1993,11,168,8,72,4.33780207514424,1
1993,11,168,8,74,6.34066074218997,1
1993,11,168,8,76,0,1
1993,11,168,8,78,1.18456160906535,1
1993,11,168,8,80,0.704977564324813,1
1993,11,168,8,82,1.94084340165724,1
1993,11,168,8,84,1.05746634648722,1
1993,11,168,8,86,0.704977564324813,1
1993,11,168,8,88,1.94084340165724,1
1993,11,168,8,90,1.1087705747543,1
1993,11,168,8,92,0.704977564324813,1
1993,11,168,8,94,0.704977564324813,1
1993,11,168,8,96,0.352488782162406,1
1993,11,168,8,98,0,1
1993,11,168,8,100,0,1
1993,11,168,8,102,0,1
1993,11,168,8,104,0,1
1993,11,168,8,106,0,1
1993,11,168,8,108,0,1
1993,11,168,8,110,0,1
1993,11,168,8,112,0,1
1993,11,168,8,114,0,1
1993,11,168,8,116,0,1
1993,11,168,8,118,0,1
1993,11,168,8,120,0,1
1993,11,168,8,122,0,1
1993,11,168,8,124,0,1
1993,11,168,8,126,0,1
1993,11,168,8,128,0,1
1993,11,168,8,130,0,1
1993,11,168,8,132,0,1
1993,11,168,8,134,0,1
1993,11,168,8,136,0,1
1993,11,168,8,138,0,1
1993,11,168,8,140,0,1
1993,11,168,8,142,0,1
1993,11,168,8,144,0,1
1993,11,168,8,146,0,1
1993,11,168,8,148,0,1
1993,11,168,8,150,0,1
1993,11,168,8,152,0,1
1993,11,168,8,154,0,1
1993,11,168,8,156,0,1
1993,11,168,8,158,0,1
1993,11,168,8,160,0,1
1993,11,168,8,162,0,1
1993,11,168,8,164,0,1
1993,11,168,8,166,0,1
1993,11,168,8,168,0,1
1993,11,168,8,170,0,1
1993,11,168,8,172,0,1
1993,11,168,8,174,0,1
1993,11,168,8,176,0,1
1993,11,168,8,178,0,1
1993,11,168,8,180,0,1
1993,11,168,8,182,0,1
1993,11,168,8,184,0,1
1993,11,168,8,186,0,1
1993,11,168,8,188,0,1
1993,11,168,8,190,0,1
1993,11,168,8,192,0,1
1993,11,168,8,194,0,1
1993,11,168,8,196,0,1
1993,11,168,8,198,0,1
1994,2,169,8,10,0,1
1994,2,169,8,12,0,1
1994,2,169,8,14,0,1
1994,2,169,8,16,0,1
1994,2,169,8,18,0,1
1994,2,169,8,20,0,1
1994,2,169,8,22,0,1
1994,2,169,8,24,0,1
1994,2,169,8,26,0,1
1994,2,169,8,28,0,1
1994,2,169,8,30,0,1
1994,2,169,8,32,9.18185451114704,1
1994,2,169,8,34,2.86103955880306,1
1994,2,169,8,36,2.00604197074174,1
1994,2,169,8,38,8.91537903527711,1
1994,2,169,8,40,24.7554767577476,1
1994,2,169,8,42,79.9637183236887,1
1994,2,169,8,44,144.028917292088,1
1994,2,169,8,46,326.599088128589,1
1994,2,169,8,48,546.010622779577,1
1994,2,169,8,50,442.249770243826,1
1994,2,169,8,52,161.000027242002,1
1994,2,169,8,54,154.311430365733,1
1994,2,169,8,56,97.5288813209588,1
1994,2,169,8,58,85.2297544270807,1
1994,2,169,8,60,116.286605692645,1
1994,2,169,8,62,65.813831951939,1
1994,2,169,8,64,44.54854411494,1
1994,2,169,8,66,23.2173054357028,1
1994,2,169,8,68,21.5771825494477,1
1994,2,169,8,70,23.0378837049295,1
1994,2,169,8,72,7.69480665120859,1
1994,2,169,8,74,0.805652469502583,1
1994,2,169,8,76,1.87557732643923,1
1994,2,169,8,78,0.599050554234777,1
1994,2,169,8,80,2.15001572145518,1
1994,2,169,8,82,1.69502626523177,1
1994,2,169,8,84,0.599050554234777,1
1994,2,169,8,86,2.49326306347391,1
1994,2,169,8,88,0.274438395015953,1
1994,2,169,8,90,2.79187745446624,1
1994,2,169,8,92,0.73771502385991,1
1994,2,169,8,94,4.15301181737957,1
1994,2,169,8,96,7.74583642742182,1
1994,2,169,8,98,0.481579734195384,1
1994,2,169,8,100,2.18047437910806,1
1994,2,169,8,102,0.222486761746264,1
1994,2,169,8,104,0,1
1994,2,169,8,106,0,1
1994,2,169,8,108,0,1
1994,2,169,8,110,0,1
1994,2,169,8,112,0.222486761746264,1
1994,2,169,8,114,0.240789867097692,1
1994,2,169,8,116,0,1
1994,2,169,8,118,0,1
1994,2,169,8,120,0,1
1994,2,169,8,122,0,1
1994,2,169,8,124,0,1
1994,2,169,8,126,0,1
1994,2,169,8,128,0,1
1994,2,169,8,130,0,1
1994,2,169,8,132,0,1
1994,2,169,8,134,0,1
1994,2,169,8,136,0,1
1994,2,169,8,138,0,1
1994,2,169,8,140,0,1
1994,2,169,8,142,0,1
1994,2,169,8,144,0,1
1994,2,169,8,146,0,1
1994,2,169,8,148,0,1
1994,2,169,8,150,0,1
1994,2,169,8,152,0,1
1994,2,169,8,154,0,1
1994,2,169,8,156,0,1
1994,2,169,8,158,0,1
1994,2,169,8,160,0,1
1994,2,169,8,162,0,1
1994,2,169,8,164,0,1
1994,2,169,8,166,0,1
1994,2,169,8,168,0,1
1994,2,169,8,170,0,1
1994,2,169,8,172,0,1
1994,2,169,8,174,0,1
1994,2,169,8,176,0,1
1994,2,169,8,178,0,1
1994,2,169,8,180,0,1
1994,2,169,8,182,0,1
1994,2,169,8,184,0,1
1994,2,169,8,186,0,1
1994,2,169,8,188,0,1
1994,2,169,8,190,0,1
1994,2,169,8,192,0,1
1994,2,169,8,194,0,1
1994,2,169,8,196,0,1
1994,2,169,8,198,0,1
1994,5,170,8,10,0,1
1994,5,170,8,12,0,1
1994,5,170,8,14,0,1
1994,5,170,8,16,0,1
1994,5,170,8,18,0,1
1994,5,170,8,20,0,1
1994,5,170,8,22,0,1
1994,5,170,8,24,0,1
1994,5,170,8,26,0,1
1994,5,170,8,28,10.6800741915035,1
1994,5,170,8,30,7.14454050593958,1
1994,5,170,8,32,13.2578101601347,1
1994,5,170,8,34,0,1
1994,5,170,8,36,0.368247995518743,1
1994,5,170,8,38,9.18319044836524,1
1994,5,170,8,40,21.1338777623068,1
1994,5,170,8,42,34.1603394956285,1
1994,5,170,8,44,46.6590963384092,1
1994,5,170,8,46,42.6879776795,1
1994,5,170,8,48,68.3089423524969,1
1994,5,170,8,50,134.920038864457,1
1994,5,170,8,52,143.277971352069,1
1994,5,170,8,54,54.0306937306257,1
1994,5,170,8,56,48.0255157990534,1
1994,5,170,8,58,28.1665755293156,1
1994,5,170,8,60,14.5319277672201,1
1994,5,170,8,62,8.81262031664344,1
1994,5,170,8,64,10.9646929562241,1
1994,5,170,8,66,6.75771460129389,1
1994,5,170,8,68,8.17713614245432,1
1994,5,170,8,70,10.2501116800553,1
1994,5,170,8,72,4.69692002038756,1
1994,5,170,8,74,8.29552971491355,1
1994,5,170,8,76,1.28572745468457,1
1994,5,170,8,78,7.00821892841339,1
1994,5,170,8,80,2.49824724640255,1
1994,5,170,8,82,1.56327610601122,1
1994,5,170,8,84,0.657422489064683,1
1994,5,170,8,86,0.790104724572307,1
1994,5,170,8,88,0.379873837738032,1
1994,5,170,8,90,0.379873837738032,1
1994,5,170,8,92,0.410230886834275,1
1994,5,170,8,94,0.277548651326651,1
1994,5,170,8,96,0.102325186411381,1
1994,5,170,8,98,0,1
1994,5,170,8,100,0,1
1994,5,170,8,102,0,1
1994,5,170,8,104,0.277548651326651,1
1994,5,170,8,106,0,1
1994,5,170,8,108,0,1
1994,5,170,8,110,0,1
1994,5,170,8,112,0,1
1994,5,170,8,114,0,1
1994,5,170,8,116,0,1
1994,5,170,8,118,0,1
1994,5,170,8,120,0,1
1994,5,170,8,122,0,1
1994,5,170,8,124,0,1
1994,5,170,8,126,0,1
1994,5,170,8,128,0,1
1994,5,170,8,130,0,1
1994,5,170,8,132,0,1
1994,5,170,8,134,0,1
1994,5,170,8,136,0,1
1994,5,170,8,138,0,1
1994,5,170,8,140,0,1
1994,5,170,8,142,0,1
1994,5,170,8,144,0,1
1994,5,170,8,146,0,1
1994,5,170,8,148,0,1
1994,5,170,8,150,0,1
1994,5,170,8,152,0,1
1994,5,170,8,154,0,1
1994,5,170,8,156,0,1
1994,5,170,8,158,0,1
1994,5,170,8,160,0,1
1994,5,170,8,162,0,1
1994,5,170,8,164,0,1
1994,5,170,8,166,0,1
1994,5,170,8,168,0,1
1994,5,170,8,170,0,1
1994,5,170,8,172,0,1
1994,5,170,8,174,0,1
1994,5,170,8,176,0,1
1994,5,170,8,178,0,1
1994,5,170,8,180,0,1
1994,5,170,8,182,0,1
1994,5,170,8,184,0,1
1994,5,170,8,186,0,1
1994,5,170,8,188,0,1
1994,5,170,8,190,0,1
1994,5,170,8,192,0,1
1994,5,170,8,194,0,1
1994,5,170,8,196,0,1
1994,5,170,8,198,0,1
1994,8,171,8,10,0,1
1994,8,171,8,12,0,1
1994,8,171,8,14,0,1
1994,8,171,8,16,0,1
1994,8,171,8,18,0,1
1994,8,171,8,20,0,1
1994,8,171,8,22,0,1
1994,8,171,8,24,0,1
1994,8,171,8,26,0,1
1994,8,171,8,28,56.2633797338773,1
1994,8,171,8,30,32.8893539487213,1
1994,8,171,8,32,90.7861180512075,1
1994,8,171,8,34,10.4134679521771,1
1994,8,171,8,36,35.318908058321,1
1994,8,171,8,38,50.3324317603594,1
1994,8,171,8,40,11.8660599168217,1
1994,8,171,8,42,14.6226465625057,1
1994,8,171,8,44,0.903234055331349,1
1994,8,171,8,46,0.984921227321883,1
1994,8,171,8,48,3.61668826807041,1
1994,8,171,8,50,5.04916522708904,1
1994,8,171,8,52,9.95667034541326,1
1994,8,171,8,54,4.34089793977241,1
1994,8,171,8,56,0.698319015072817,1
1994,8,171,8,58,8.51922595976591,1
1994,8,171,8,60,0,1
1994,8,171,8,62,0,1
1994,8,171,8,64,0,1
1994,8,171,8,66,0,1
1994,8,171,8,68,0,1
1994,8,171,8,70,0,1
1994,8,171,8,72,0,1
1994,8,171,8,74,0,1
1994,8,171,8,76,0,1
1994,8,171,8,78,0,1
1994,8,171,8,80,1.76225422195719,1
1994,8,171,8,82,0,1
1994,8,171,8,84,0,1
1994,8,171,8,86,0,1
1994,8,171,8,88,1.68444231799496,1
1994,8,171,8,90,0,1
1994,8,171,8,92,0,1
1994,8,171,8,94,0,1
1994,8,171,8,96,0,1
1994,8,171,8,98,0,1
1994,8,171,8,100,0,1
1994,8,171,8,102,0,1
1994,8,171,8,104,0,1
1994,8,171,8,106,0,1
1994,8,171,8,108,0,1
1994,8,171,8,110,0,1
1994,8,171,8,112,0,1
1994,8,171,8,114,0,1
1994,8,171,8,116,0,1
1994,8,171,8,118,0,1
1994,8,171,8,120,0,1
1994,8,171,8,122,0,1
1994,8,171,8,124,0,1
1994,8,171,8,126,0,1
1994,8,171,8,128,0,1
1994,8,171,8,130,0,1
1994,8,171,8,132,0,1
1994,8,171,8,134,0,1
1994,8,171,8,136,0,1
1994,8,171,8,138,0,1
1994,8,171,8,140,0,1
1994,8,171,8,142,0,1
1994,8,171,8,144,0,1
1994,8,171,8,146,0,1
1994,8,171,8,148,0,1
1994,8,171,8,150,0,1
1994,8,171,8,152,0,1
1994,8,171,8,154,0,1
1994,8,171,8,156,0,1
1994,8,171,8,158,0,1
1994,8,171,8,160,0,1
1994,8,171,8,162,0,1
1994,8,171,8,164,0,1
1994,8,171,8,166,0,1
1994,8,171,8,168,0,1
1994,8,171,8,170,0,1
1994,8,171,8,172,0,1
1994,8,171,8,174,0,1
1994,8,171,8,176,0,1
1994,8,171,8,178,0,1
1994,8,171,8,180,0,1
1994,8,171,8,182,0,1
1994,8,171,8,184,0,1
1994,8,171,8,186,0,1
1994,8,171,8,188,0,1
1994,8,171,8,190,0,1
1994,8,171,8,192,0,1
1994,8,171,8,194,0,1
1994,8,171,8,196,0,1
1994,8,171,8,198,0,1
1994,11,172,8,10,0,1
1994,11,172,8,12,0,1
1994,11,172,8,14,0,1
1994,11,172,8,16,0,1
1994,11,172,8,18,0,1
1994,11,172,8,20,0,1
1994,11,172,8,22,0,1
1994,11,172,8,24,0,1
1994,11,172,8,26,0,1
1994,11,172,8,28,0,1
1994,11,172,8,30,4.36490140514273,1
1994,11,172,8,32,2.16604814038277,1
1994,11,172,8,34,1.16775913837939,1
1994,11,172,8,36,1.68371248703551,1
1994,11,172,8,38,6.83383658411558,1
1994,11,172,8,40,2.84017560265855,1
1994,11,172,8,42,6.17770188359241,1
1994,11,172,8,44,33.5921243169705,1
1994,11,172,8,46,51.4402712192441,1
1994,11,172,8,48,28.4549450812592,1
1994,11,172,8,50,9.45496127720159,1
1994,11,172,8,52,6.88378468497137,1
1994,11,172,8,54,3.12202951698337,1
1994,11,172,8,56,4.30905388593234,1
1994,11,172,8,58,2.9354587167493,1
1994,11,172,8,60,5.59371045103171,1
1994,11,172,8,62,13.4116222848432,1
1994,11,172,8,64,19.834926416075,1
1994,11,172,8,66,17.8934804169812,1
1994,11,172,8,68,10.4961283352864,1
1994,11,172,8,70,1.87200101321912,1
1994,11,172,8,72,1.35114617503364,1
1994,11,172,8,74,1.11857072009897,1
1994,11,172,8,76,0.886012798666732,1
1994,11,172,8,78,0.478973296366111,1
1994,11,172,8,80,0.788699133665999,1
1994,11,172,8,82,1.55882012430525,1
1994,11,172,8,84,0.592677134608761,1
1994,11,172,8,86,0.889015701913142,1
1994,11,172,8,88,0.760241397407839,1
1994,11,172,8,90,1.96066613288801,1
1994,11,172,8,92,1.36798899827925,1
1994,11,172,8,94,0.889015701913142,1
1994,11,172,8,96,0.889015701913142,1
1994,11,172,8,98,3.31358466490461,1
1994,11,172,8,100,3.32865513116727,1
1994,11,172,8,102,0.939963372063213,1
1994,11,172,8,104,0.296338567304381,1
1994,11,172,8,106,0.360859916012101,1
1994,11,172,8,108,0.296338567304381,1
1994,11,172,8,110,0.296338567304381,1
1994,11,172,8,112,1.3529185320166,1
1994,11,172,8,114,0,1
1994,11,172,8,116,0,1
1994,11,172,8,118,0.296338567304381,1
1994,11,172,8,120,0,1
1994,11,172,8,122,0.296338567304381,1
1994,11,172,8,124,0,1
1994,11,172,8,126,0,1
1994,11,172,8,128,0,1
1994,11,172,8,130,0,1
1994,11,172,8,132,0,1
1994,11,172,8,134,0,1
1994,11,172,8,136,0,1
1994,11,172,8,138,0,1
1994,11,172,8,140,0,1
1994,11,172,8,142,0,1
1994,11,172,8,144,0,1
1994,11,172,8,146,0,1
1994,11,172,8,148,0,1
1994,11,172,8,150,0,1
1994,11,172,8,152,0,1
1994,11,172,8,154,0,1
1994,11,172,8,156,0,1
1994,11,172,8,158,0,1
1994,11,172,8,160,0,1
1994,11,172,8,162,0,1
1994,11,172,8,164,0,1
1994,11,172,8,166,0,1
1994,11,172,8,168,0,1
1994,11,172,8,170,0,1
1994,11,172,8,172,0,1
1994,11,172,8,174,0,1
1994,11,172,8,176,0,1
1994,11,172,8,178,0,1
1994,11,172,8,180,0,1
1994,11,172,8,182,0,1
1994,11,172,8,184,0,1
1994,11,172,8,186,0,1
1994,11,172,8,188,0,1
1994,11,172,8,190,0,1
1994,11,172,8,192,0,1
1994,11,172,8,194,0,1
1994,11,172,8,196,0,1
1994,11,172,8,198,0,1
1995,2,173,8,10,0,1
1995,2,173,8,12,0,1
1995,2,173,8,14,0,1
1995,2,173,8,16,0,1
1995,2,173,8,18,0,1
1995,2,173,8,20,0,1
1995,2,173,8,22,0,1
1995,2,173,8,24,0,1
1995,2,173,8,26,0,1
1995,2,173,8,28,0,1
1995,2,173,8,30,0,1
1995,2,173,8,32,0,1
1995,2,173,8,34,0,1
1995,2,173,8,36,0,1
1995,2,173,8,38,0,1
1995,2,173,8,40,1.85333733736407,1
1995,2,173,8,42,0.810942233415104,1
1995,2,173,8,44,28.0722035296311,1
1995,2,173,8,46,130.107641052082,1
1995,2,173,8,48,158.351264546449,1
1995,2,173,8,50,150.998759661829,1
1995,2,173,8,52,100.239261645853,1
1995,2,173,8,54,57.9579151576181,1
1995,2,173,8,56,30.9067703961444,1
1995,2,173,8,58,24.5793440127602,1
1995,2,173,8,60,24.0079877073155,1
1995,2,173,8,62,10.8512084592179,1
1995,2,173,8,64,18.4714090848342,1
1995,2,173,8,66,23.9907573529853,1
1995,2,173,8,68,22.5546852338332,1
1995,2,173,8,70,15.5599799581708,1
1995,2,173,8,72,24.7230839917022,1
1995,2,173,8,74,15.6119571522351,1
1995,2,173,8,76,10.6955794918692,1
1995,2,173,8,78,5.34778974593462,1
1995,2,173,8,80,11.1960945755539,1
1995,2,173,8,82,0,1
1995,2,173,8,84,0,1
1995,2,173,8,86,0,1
1995,2,173,8,88,0,1
1995,2,173,8,90,0,1
1995,2,173,8,92,0,1
1995,2,173,8,94,0,1
1995,2,173,8,96,0,1
1995,2,173,8,98,0,1
1995,2,173,8,100,0,1
1995,2,173,8,102,0,1
1995,2,173,8,104,0,1
1995,2,173,8,106,0,1
1995,2,173,8,108,0,1
1995,2,173,8,110,0,1
1995,2,173,8,112,0.683520254380305,1
1995,2,173,8,114,0,1
1995,2,173,8,116,0,1
1995,2,173,8,118,0.683520254380305,1
1995,2,173,8,120,0,1
1995,2,173,8,122,0,1
1995,2,173,8,124,0,1
1995,2,173,8,126,0,1
1995,2,173,8,128,0,1
1995,2,173,8,130,0,1
1995,2,173,8,132,0,1
1995,2,173,8,134,0,1
1995,2,173,8,136,0,1
1995,2,173,8,138,1.09574661235282,1
1995,2,173,8,140,0,1
1995,2,173,8,142,1.09574661235282,1
1995,2,173,8,144,0,1
1995,2,173,8,146,0,1
1995,2,173,8,148,0,1
1995,2,173,8,150,0,1
1995,2,173,8,152,0,1
1995,2,173,8,154,0,1
1995,2,173,8,156,0,1
1995,2,173,8,158,0,1
1995,2,173,8,160,0,1
1995,2,173,8,162,0,1
1995,2,173,8,164,0,1
1995,2,173,8,166,0,1
1995,2,173,8,168,0,1
1995,2,173,8,170,0,1
1995,2,173,8,172,0,1
1995,2,173,8,174,0,1
1995,2,173,8,176,0,1
1995,2,173,8,178,0,1
1995,2,173,8,180,0,1
1995,2,173,8,182,0,1
1995,2,173,8,184,0,1
1995,2,173,8,186,0,1
1995,2,173,8,188,0,1
1995,2,173,8,190,0,1
1995,2,173,8,192,0,1
1995,2,173,8,194,0,1
1995,2,173,8,196,0,1
1995,2,173,8,198,0,1
1995,5,174,8,10,0,1
1995,5,174,8,12,0,1
1995,5,174,8,14,0,1
1995,5,174,8,16,0,1
1995,5,174,8,18,0,1
1995,5,174,8,20,0,1
1995,5,174,8,22,0,1
1995,5,174,8,24,0,1
1995,5,174,8,26,0,1
1995,5,174,8,28,0,1
1995,5,174,8,30,0,1
1995,5,174,8,32,0,1
1995,5,174,8,34,0,1
1995,5,174,8,36,0,1
1995,5,174,8,38,1.60009333072257,1
1995,5,174,8,40,9.18883967787935,1
1995,5,174,8,42,8.48233759254668,1
1995,5,174,8,44,12.5480576419743,1
1995,5,174,8,46,16.613846207636,1
1995,5,174,8,48,37.4337172057677,1
1995,5,174,8,50,122.680762045391,1
1995,5,174,8,52,493.727088630177,1
1995,5,174,8,54,601.106767589968,1
1995,5,174,8,56,347.309701108027,1
1995,5,174,8,58,109.409423121731,1
1995,5,174,8,60,49.2487366903342,1
1995,5,174,8,62,15.0334878160274,1
1995,5,174,8,64,8.80582240046332,1
1995,5,174,8,66,4.293573128155,1
1995,5,174,8,68,7.30090133651771,1
1995,5,174,8,70,6.50143979227563,1
1995,5,174,8,72,9.39526082149314,1
1995,5,174,8,74,8.87002782535937,1
1995,5,174,8,76,10.2678397678561,1
1995,5,174,8,78,11.8894055520634,1
1995,5,174,8,80,6.49891515003568,1
1995,5,174,8,82,3.31209727075528,1
1995,5,174,8,84,3.00124768114127,1
1995,5,174,8,86,0.317505892456628,1
1995,5,174,8,88,0.350451115864899,1
1995,5,174,8,90,0,1
1995,5,174,8,92,0.563470198192732,1
1995,5,174,8,94,0.247193521889135,1
1995,5,174,8,96,0.247193521889135,1
1995,5,174,8,98,0,1
1995,5,174,8,100,0,1
1995,5,174,8,102,0.247193521889135,1
1995,5,174,8,104,0.247193521889135,1
1995,5,174,8,106,0,1
1995,5,174,8,108,0,1
1995,5,174,8,110,0,1
1995,5,174,8,112,0,1
1995,5,174,8,114,0,1
1995,5,174,8,116,0,1
1995,5,174,8,118,0,1
1995,5,174,8,120,0,1
1995,5,174,8,122,0,1
1995,5,174,8,124,0,1
1995,5,174,8,126,0,1
1995,5,174,8,128,0,1
1995,5,174,8,130,0,1
1995,5,174,8,132,0,1
1995,5,174,8,134,0,1
1995,5,174,8,136,0,1
1995,5,174,8,138,0,1
1995,5,174,8,140,0,1
1995,5,174,8,142,0,1
1995,5,174,8,144,0,1
1995,5,174,8,146,0,1
1995,5,174,8,148,0,1
1995,5,174,8,150,0,1
1995,5,174,8,152,0,1
